Subspecies Name,Scientific Name,Region,Physical Characteristics,Coat Variations,Image Path
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\3.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\29.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\37.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\5.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\14.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\24.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\7.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\12.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\3.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\14.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\12.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\48.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\50.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\47.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\21.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\20.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\28.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\27.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\13.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\14.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\40.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\13.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\47.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\1.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\26.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\13.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\10.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\1.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\15.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\40.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\47.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\16.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\24.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\43.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\20.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\7.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\36.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\29.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\6.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\21.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\12.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\27.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\45.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\14.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\37.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\50.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\5.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\8.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\29.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\5.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\22.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\47.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\28.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\25.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\31.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\2.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\30.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\45.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\30.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\5.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\2.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\29.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\38.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\20.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\17.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\27.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\49.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\4.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\37.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\27.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\12.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\38.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\3.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\6.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\48.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\17.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\21.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\3.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\14.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\35.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\10.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\31.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\38.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\44.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\16.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\40.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\29.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\48.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\17.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\20.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\2.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\41.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\41.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\34.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\31.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\42.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\32.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\43.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\37.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\19.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\17.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\1.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\28.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\42.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\50.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\50.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\11.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\39.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\43.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\38.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\5.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\43.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\41.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\31.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\48.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\23.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\17.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\23.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\6.jpg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\42.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\38.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\10.jpeg
Alaskan Interior Wolf,Canis lupus pambasileus,Alaska,"Medium-sized build, thick fur","Gray, black, white, brown",Dataset\Alaskan Interior Wolf\4.jpg
